ID                                                      NAME            
39200205210000  OAKDALE BOR POLICE PENSION PLAN 
39200205210100  OAKDALE BOR NON-UNIF EMP PENSION PLAN   
39200205310000  OAKMONT BOR NON-UNIF EMP PENSION PLAN   
39200205310100  OAKMONT BOR POLICE PENSION PLAN 
39200205610000  PITTSBURGH POLICEMENS RELIEF AND PENSION FUND   
39200205610200  PITTSBURGH FIREFIGHTERS PENSION FUND    
39200205610300  PITTSBURGH MUNICIPAL PENSION FUND (OTHER CITY EMPLOYEES)        
39200205710000  PLEASANT HILLS GENERAL EMPLOYEES PENSION PLAN   
39200205710100  PLEASANT HILLS POLICE PENSION PLAN      
39200205910000  RANKIN BOR POLICE PENSION PLAN  
39200206110100  SEWICKLEY BOR POLICE PENSION PLAN       
39200206210000  SEWICKLEY HEIGHTS POLICE PENSION PROGRAM        
39200206210100  SEWICKLEY HEIGHTS GENERAL PENSION PROGRAM       
39200206310000  SHARPSBURG BOR POLICE PENSION PLAN      
39200206510000  SWISSVALE BOR FIREMENS PENSION PLAN     
39200206510200  SWISSVALE BOR POLICE PENSION PLAN       
39200206610000  TARENTUM BOR POLICE PENSION PLAN        
39200206810000  TURTLE CREEK BOR POLICE PENSION PLAN    
39200207310000  WEST HOMESTEAD BOROUGH NONUNIFORM EMPLOYEE PENSION PLAN 
39200207310100  WEST HOMESTEAD BOROUGH POLICE PENSION PLAN      
39200207410000  WEST MIFFLIN POLICE PENSION PLAN        
39200207410100  WEST MIFFLIN BOROUGH NONUNIFORM EMPLOYEE PENSION PLAN   
39200207510000  WEST VIEW BOROUGH NONUNIFORM EMPLOYEE PENSION PLAN      
39200207510100  WEST VIEW BOROUGH POLICE PENSION PLAN   
39200207710000  WHITEHALL BOR POLICE PENSION PLAN       
39200207710100  WHITEHALL BOR NON-UNIF EMP PENSION PLAN 
39200207810000  WHITE OAK BOR POLICE PENSION PLAN       
39200207810100  WHITE OAK BOR NON-UNIF EMP PENSION PLAN 
39200207910000  EMPLOYEES PENSION FUND  
39200207910200  WILKINSBURG FIREMENS PENSION FUND       
39200207910300  WILKINSBURG BOR NON-UNIF EMP PENSION PLAN       
39200208010000  WILMERDING POLICE PENSION ANNUITY FUND  
39200250310000  PLUM BOR POLICE PENSION PLAN    
39200250510000  FRANKLIN PARK POLICE PENSION PLAN       
39200250510100  FRANKLIN PARK GENERAL EMPLOYEES PENSION PLAN    
39200300910000  KITTANNING BOR POLICE PENSION PLAN      
39200301010000  LEECHBURG BOR POLICE PENSION PLAN       
39200400110000  ALIQUIPPA POLICE PENSION FUND   
39200400110100  ALIQUIPPA FIREMENS PENSION FUND 
39200400110200  ALIQUIPPA CITY NON-UNIF EMP PENSION PLAN        
39200400210000  AMBRIDGE BOR NON-UNIF EMP PENSION PLAN  
39200400210100  AMBRIDGE BOR POLICE PENSION PLAN        
39200400210200  AMBRIDGE BOR FIREMENS PENSION PLAN      
39200400310000  BADEN BOR POLICE PENSION PLAN   
39200400310100  BEAVER BOR NON-UNIF EMP PENSION PLAN    
39200400410000  BEAVER BOR POLICE PENSION PLAN  
39200400510000  BEAVER FALLS FIREMENS PENSION FUND      
39200400510100  BEAVER FALLS CITY POLICE PENSION PLAN   
39200400510200  BEAVER FALLS CITY NON-UNIF EMP PENSION PLAN     
39200401910000  MIDLAND BOR POLICE PENSION PLAN 
39200401910100  MIDLAND BOR NON-UNIF EMP PENSION PLAN   
39200402110000  NEW BRIGHTON BOR NON-UNIF EMP PENSION PLAN      
39200402110100  NEW BRIGHTON BOR POLICE PENSION PLAN    
39200402410000  ROCHESTER BOR POLICE PENSION PLAN       
39200450110000  ECONOMY BOR POLICE PENSION PLAN 
39200600410000  BIRDSBORO BOR NON-UNIF EMP PENSION PLAN 
39200600410100  BIRDSBORO BOR POLICE PENSION PLAN       
39200600510000  BOYERTOWN BOR POLICE PENSION PLAN       
39200600510100  BOYERTOWN BOR NON-UNIF EMP PENSION PLAN 
39200600710000  FLEETWOOD MUNICIPAL EMPLOYEES PENSION FUND      
39200600710100  FLEETWOOD POLICE PENSION PLAN   
39200600810000  BOROUGH OF HAMBURG POLICE PENSION FUND  
39200600810100  HAMBURG BOR NON-UNIF EMP PENSION PLAN   
39200601010000  KUTZTOWN POLICE PENSION PLAN    
39200601110100  LAURELDALE BOR POLICE PENSION PLAN      
39200601610000  READING POLICE PENSION FUND     
39200601610100  OFFICERS AND EMPLOYEES RETIREMENT SYSTEM        
39200601610200  CITY OF READING PAID FIREMENS PENSION FUND      
39200601910000  SHILLINGTON BOR POLICE PENSION PLAN     
39200601910100  SHILLINGTON BOR NON-UNIF EMP PENSION PLAN       
39200602010000  SHOEMAKERSVILLE EMPLOYEES PENSION PLAN  
39200602810000  WEST READING POLICE PENSION FUND        
39200602810100  WEST READING BOROUGH NONUNIFORM EMPLOYEE PENSION PLAN   
39200603010100  WYOMISSING BOR NON-UNIF EMP PENSION PLAN        
39200700110000  ALTOONA POLICE PENSION FUND ASSOC       
39200700110100  ALTOONA FIREMENS PENSION FUND   
39200700110200  ALTOONA CITY NON-UNIF EMP PENSION PLAN  
39200700410000  HOLLIDAYSBURG BOR NON-UNIF EMP PENSION PLAN     
39200700410100  HOLLIDAYSBURG BOR POLICE PENSION PLAN   
39200700810000  TYRONE BOR POLICE PENSION PLAN  
39200800210000  ATHENS POLICE PENSION PLAN      
39200800910000  SAYRE POLICE PENSION FUND       
39200800910100  SAYRE BOR NON-UNIF EMP PENSION PLAN     
39200801210000  TOWANDA POLICE PENSION PLAN     
39200801310000  TROY BOR POLICE PENSION PLAN    
39200900110000  BRISTOL BOR POLICE PENSION PLAN 
39200900110100  BRISTOL BOR NON-UNIF EMP PENSION PLAN   
39200900310000  DOYLESTOWN BOR POLICE PENSION PLAN      
39200901110000  NEW HOPE POLICE PENSION FUND    
39200901110100  NEW HOPE BOR NON-UNIF EMP PENSION PLAN  
39200901310000  PENNDEL BOR NON-UNIF EMP PENSION PLAN   
39200901310100  PENNDEL BOR POLICE PENSION PLAN 
39200901510000  QUAKERTOWN BOR NON-UNIF EMP PENSION PLAN        
39200901510100  QUAKERTOWN BOR POLICE PENSION PLAN      
39200902110000  TULLYTOWN BOR POLICE PENSION PLAN       
39200902210000  YARDLEY BOR POLICE PENSION PLAN 
39201000210000  BUTLER POLICE RELIEF AND PENSION FUND   
39201000210100  BUTLER FIRE RELIEF AND PENSION FUND     
39201000210200  CITY EMPLOYEES PENSION FUND     
39201001310000  MARS BOR POLICE PENSION PLAN    
39201002310000  ZELIENOPLE BOR NON-UNIF EMP PENSION PLAN        
39201002310100  ZELIENOPLE BOR POLICE PENSION PLAN      
39201100910000  DALE BOR NON-UNIF EMP PENSION PLAN      
39201101110000  EBENSBURG BOR POLICE PENSION PLAN       
39201101110100  EBENSBURG BOR NON-UNIF EMP PENSION PLAN 
39201101410000  GALLITZIN BOROUGH POLICE PENSION        
39201101410100  GALLITZIN BOR NON-UNIF EMP PENSION PLAN 
39201101510000  GEISTOWN BOROUGH POLICE PENSION FUND    
39201101710200  JOHNSTOWN CITY BUREAU OF SEWAGE PENSION PLAN    
39201101710300  JOHNSTOWN CITY FIREMENS PENSION PLAN    
39201101710400  JOHNSTOWN CITY NON-UNIF EMPLOYEE PENSION PLAN #1        
39201300410000  JIM THORPE POLICE PENSION FUND  
39201300710000  PALMERTON BOR POLICE PENSION PLAN       
39201301010000  WEATHERLY POLICE PENSION PLAN   
39201301010100  WEATHERLY BOROUGH NONUNIFORM EMPLOYEE PENSION PLAN      
39201370110000  NESQUEHONING BOR POLICE PENSION PLAN    
39201400110000  BELLEFONTE BOR POLICE PENSION PLAN      
39201400610000  PHILIPSBURG BOR POLICE PENSION PLAN     
39201401010100  STATE COLLEGE BOR POLICE PENSION PLAN   
39201401010200  STATE COLLEGE BOR NON-UNIF EMPLOYEE PENSION PLAN 1      
39201500310000  COATESVILLE POLICE PENSION FUND 
39201500310100  CITY OF COATESVILLE NON-UNIFORMED PENSION FUND  
39201500410000  DOWNINGTON POLICE PENSION SYSTEM        
39201500710100  BOROUGH OF KENNETT SQUARE POLICE PENSION FUND   
39201501110100  PARKESBURG BOR POLICE PENSION PLAN      
39201501210000  PHOENIXVILLE MUNICIPAL EMPLOYEES PENSION PLAN   
39201501210100  PHOENIXVILLE BOR POLICE PENSION PLAN    
39201501510000  W CHESTER POLICE PENSION FUND   
39201501510100  WEST CHESTER BOROUGH NONUNIFORM EMPLOYEE PENSION PLAN   
39201600210000  CLARION BORO EMPL PENSION       
39201600210100  CLARION BOR POLICE PENSION PLAN 
39201600810000  NEW BETHLEHEM BOR POLICE PENSION PLAN   
39201700410000  CLEARFIELD POLICE PENSION FUND  
39201700610100  CURWENSVILLE BOR NON-UNIF EMP PENSION PLAN      
39201800410000  LOCK HAVEN CITY EMPL PENS FUND  
39201800410100  LOCK HAVEN CITY POLICE PENSION PLAN     
39201900210100  BERWICK BOR NON-UNIF EMP PENSION PLAN   
39201900310000  BLOOMSBURG BOR NON-UNIF EMP PENSION PLAN        
39201900310100  BLOOMSBURG BOR POLICE PENSION PLAN      
39202000910000  MEADVILLE CITY NON-UNIF EMP PENSION PLAN        
39202000910100  MEADVILLE CITY POLICE PENSION PLAN      
39202000910200  MEADVILLE CITY FIREMENS PENSION PLAN    
39202001310000  TITUSVILLE FIREMENS PENSION FUND        
39202001310100  TITUSVILLE POLICE PENSION FUND  
39202100210000  CARLISLE BOR POLICE PENSION PLAN        
39202100210100  CARLISLE BOR NON-UNIF EMP PENSION PLAN  
39202100310000  LEMOYNE BOR NON-UNIF EMP PENSION PLAN   
39202100410000  MECHANICSBURG BOR POLICE PENSION PLAN   
39202100410100  MECHANICSBURG BOR NON-UNIF EMP PENSION PLAN     
39202100710000  NEW CUMBERLAND BOR POLICE PENSION PLAN  
39202200610000  HARRISBURG CITY POLICE PENSION PLAN #2  
39202200610100  HARRISBURG CITY POLICE PENSION PLAN #1  
39202200610200  HARRISBURG CITY FIREMENS PENSION PLAN #1        
39202200610300  HARRISBURG CITY FIREMENS PENSION PLAN #2        
39202200710000  HIGHSPIRE BOR NON-UNIF EMP PENSION PLAN 
39202200710100  HIGHSPIRE BOR POLICE PENSION PLAN       
39202201510000  STEELTON POLICE RETIREMENT PLAN 
39202201510100  STEELTON BOR NON-UNIF EMP PENSION PLAN  
39202300110000  ALDAN BOR POLICE PENSION PLAN   
39202300210000  BROOKHAVEN BOROUGH NON-UNIF EMP PENSION PLAN    
39202300210100  BROOKHAVEN BOROUGH POLICE PENSION PLAN  
39202300310000  PAID FIREMENS PENSION FUND      
39202300310100  CHESTER POLICE PENSION COMMISSION       
39202300310200  EMPLOYEES PENSION FUND ASSOC OF CHESTER CITY    
39202300510000  CLIFTON HEIGHTS POLICE PENSION FUND     
39202300610000  COLLINGDALE BOR POLICE PENSION PLAN     
39202300810100  DARBY BOR POLICE PENSION PLAN   
39202300910000  EAST LANSDOWNE BOR POLICE PENSION PLAN  
39202301010000  EDDYSTONE POLICE PENSION FUND   
39202301110000  FOLCROFT BOR POLICE PENSION PLAN        
39202301210100  GLENOLDEN BOR POLICE PENSION PLAN       
39202301310000  LANSDOWNE POLICE PENSION FUND   
39202301310100  LANSDOWNE BOR NON-UNIF EMP PENSION PLAN 
39202301410000  MARCUS HOOK BOR POLICE PENSION PLAN     
39202301510000  MEDIA BOR POLICE PENSION PLAN   
39202301510100  MEDIA BOR NON-UNIF EMP PENSION PLAN     
39202301610000  MILLBOURNE BOR POLICE PENSION PLAN      
39202301710000  MORTON BOR POLICE PENSION PLAN  
39202301810100  NORWOOD BOR POLICE PENSION PLAN 
39202302010000  THE POLICE PENSION PLAN OF THE BOROUGH OF PROSPECT PARK 
39202302110000  RIDLEY PARK POLICE PENSION FUND 
39202302410000  BOROUGH OF SHARON HILL POLICE PENSION FUND      
39202302410100  SHARON HILL CIVIL EMPLOYEES PENSION FUND        
39202302510000  BOROUGH OF SWARTHMORE POLICE PENSION FUND       
39202302510100  SWATHMORE BOR NON-UNIF EMP PENSION PLAN 
39202302610000  TRAINER BOR POLICE PENSION PLAN 
39202302810000  YEADON BOR POLICE PENSION PLAN  
39202400310000  ST MARYS CITY NON-UNIF EMP PENSION PLAN 
39202400310100  ST MARYS CITY POLICE PENSION PLAN       
39202500110000  ALBION BOR NON-UNIF EMP PENSION PLAN    
39202500110100  ALBION BOR POLICE PENSION PLAN  
39202500210000  CORRY POLICE AND FIRE PENSION FUND      
39202500210100  CORRY OFFICERS AND EMPLOYEES RETIREMENT SYSTEM  
39202500510000  EDINBORO BOR NON-UNIF EMPLOYEES DEF BEN PENSION 
39202500510100  EDINBORO BOR POLICE PENSION PLAN        
39202500710000  ERIE POLICE RELIEF AND PENSION ASSOCIATION      
39202500710100  OFFICERS-EMPLOYEES RET FUND     
39202500710200  CITY OF ERIE FIREMENS PENSION FUND      
39202501210000  BOROUGH OF NORTH EAST POLICE PENSION FUND       
39202501510000  UNION CITY POLICE PENSION FUND  
39202600310000  CONNELLSVILLE POLICE AND FIRE PENSION FUND      
39202600310100  CONNELLSVILLE POLICE PENSION FUND       
39202600310200  CITY OF CONNELLSVILLE FIREMENS PENSION PLAN     
39202601010100  BOROUGH OF MASONTOWN SERVICE EMPLOYEES PENSION FUND     
39202800110000  CHAMBERSBURG BOR FIREMENS PENSION PLAN  
39202800110100  CHAMBERSBURG BOR POLICE PENSION PLAN    
39202800110200  CHAMBERSBURG BOR NON-UNIF EMP PENSION PLAN      
39202800210100  GREENCASTLE BOR POLICE PENSION PLAN     
39202800610000  BOROUGH OF WAYNESBORO EMPLOYEE RETIREMENT FUND  
39202800610100  WAYNESBORO BOROUGH NONUNIFORM EMPLOYEE PENSION PLAN     
39202800610200  WAYNESBORO BOROUGH POLICE PENSION PLAN  
39202900110000  MCCONNELLSBURG POLICE PENSION FUND      
39203200710000  HOMER CITY BOR POLICE PENSION PLAN      
39203200810000  INDIANA BOR POLICE PENSION PLAN #1      
39203200810200  INDIANA BOR NON-UNIF EMP PENSION PLAN #1        
39203300310000  BROOKVILLE BOR POLICE PENSION PLAN      
39203300610000  PUNXSUTAWNEY POLICE PENSION AND RETIREMENT FUND 
39203400210000  MIFFLINTOWN BOR POLICE PENSION PLAN     
39203500210000  BLAKELY BOR NON-UNIF EMP PENSION PLAN   
39203500210100  BLAKELY BOR POLICE PENSION PLAN 
39203500310000  CITY OF CARBONDALE POLICE PENSION FUND  
39203500310100  CITY OF CARBONDALE FIREMENS PENSION FUND        
39203500710100  DICKSON CITY BOR POLICE PENSION PLAN    
39203500810000  DUNMORE BOR FIREMENS PENSION PLAN       
39203500810100  DUNMORE BOR POLICE PENSION PLAN 
39203500810200  DUNMORE BOR NON-UNIF EMPLOYEES DEF BENEFIT PENSION      
39203501210100  OLD FORGE BOR POLICE PENSION PLAN       
39203501510100  PENSION FUND CITY OF SCRANTON   
39203501510300  SCRANTON CITY FIREMENS PENSION PLAN     
39203501510400  SCRANTON CITY POLICE PENSION PLAN       
39203501710000  THROOP POLICE PENSION FUND      
39203501910000  JESSUP BOROUGH POLICE PENSION PLAN      
39203600210000  AKRON BOR POLICE PENSION PLAN   
39203600410000  COLUMBIA BOR POLICE PENSION PLAN        
39203600710000  ELIZABETHTOWN BOR POLICE PENSION PLAN   
39203600710100  ELIZABETHTOWN BOR NON-UNIF EMP PENSION PLAN     
39203600810000  BOROUGH OF EPHRATA EMPLOYEES PENSION FUND       
39203600810100  EPHRATA POLICE PENSION FUND     
39203600910000  BUREAU OF POLICEMENS RELIEF     
39203600910100  BUREAU OF FIREMENS RELIEF       
39203600910200  LANCASTER CITY NON-UNIF EMP DEF BEN PENSION PLAN        
39203601010100  LITITZ BOR POLICE PENSION PLAN  
39203601110000  MANHEIM BOROUGH POLICE PENSION FUND     
39203601110100  MANHEIM BOR NON-UNIF PENSION PLAN       
39203601310000  MILLERSVILLE POLICE PENSION FUND        
39203601310100  MILLERSVILLE BOR NON-UNIF EMP PENSION PLAN      
39203601410100  MT JOY BOR POLICE PENSION PLAN  
39203601810000  STRASBURG BOR NON-UNIF EMP PENSION PLAN 
39203601810100  STRASBURG BOR POLICE PENSION PLAN       
39203700310000  ELLWOOD CITY POLICE PENSION BD  
39203700310100  MUNICIPAL EMPLOYEES PENSION FUND        
39203700310200  ELLWOOD CITY FIREMENS PENSION FUND      
39203700510000  NEW CASTLE FIREMENS BENEFIT ASSOCIATION 
39203700510100  CITY OF NEW CASTLE GENERAL EMPLOYEES PENSION PLAN       
39203700510200  NEW CASTLE CITY POLICE PENSION PLAN     
39203800210000  CORNWALL BOR NON-UNIF EMP PENSION PLAN  
39203800210100  CORNWALL BOR POLICE PENSION PLAN        
39203800410000  LEBANON POLICE PENSION FUND     
39203800410100  CITY OF LEBANON FIREMENS PENSION FUND   
39203900110000  ALBURTIS BOR POLICE PENSION PLAN        
39203900210000  ALLENTOWN POLICE PENSION FUND   
39203900210100  ALLENTOWN FIREMENS PENSION FUND 
39203900210200  OFFICERS AND EMPLOYEES RET FD   
39203900310000  CATASAUQUA BOR NON-UNIF EMP PENSION PLAN        
39203900310100  CATASAUQUA BOR POLICE PENSION PLAN      
39203900510000  COPLAY POLICE PENSION BOARD     
39203900610000  EMMAUS POLICE PENSION FUND      
39203900610100  EMPLOYEES PENSION PLAN OF THE BOROUGH OF EMMAUS 
39203900710000  FOUNTAIN HILL POLICE PENSION FUND       
39203900910000  SLATINGTON POLICE PENSION FUND  
39204000510000  DALLAS BOR NON-UNIF EMP PENSION PLAN    
39204000510100  DALLAS BOR POLICE PENSION PLAN  
39204000810000  BOROUGH POLICE PENSION FUND EDWARDSVILLE BOROUGH SECRETARY      
39204001010000  FORTY FORT BOROUGH PAID FIREMEN PENSION FUND    
39204001110000  FREELAND BOR POLICE PENSION PLAN        
39204001210000  HAZLETON CITY FIREMENS PENSION PLAN     
39204001210100  HAZLETON CITY POLICE PENSION PLAN       
39204001510000  KINGSTON POLICE PENSION FUND    
39204001510100  KINGSTON BOR FIREMENS PENSION PLAN      
39204001510200  KINGSTON BOR NON-UNIF EMP PENSION PLAN  
39204002410000  PITTSTON POLICE PENSION FUND    
39204002410100  PITTSTON FIREMENS PENSION PLAN  
39204002410200  PITTSTON CITY NON-UNIF EMP PENSION PLAN 
39204003210000  WEST PITTSTON POLICE PENSION FUND       
39204003310000  WEST WYOMING BOROUGH NONUNIFORM EMPLOYEE PENSION PLAN   
39204003310100  WEST WYOMING BOROUGH POLICE PENSION PLAN        
39204003510000  WILKES BARRE POLICE PENSION BENEFIT ASSOC       
39204003510100  EMPLOYEES PENSION FUND  
39204003510200  WILKES BARRE FIREMENS RELIEF & PENSION FUND     
39204003610000  WYOMING BOR POLICE PENSION PLAN 
39204100210000  HUGESVILLE POLICE PENSION AND DISABILITY FUND   
39204100310100  JERSEY SHORE BOR NON-UNIF EMP PENSION PLAN      
39204100310200  JERSEY SHORE BOR POLICE PENSION PLAN    
39204100610000  MUNCY POLICE PENSION DISABILITY FUND    
39204100910000  SOUTH WILLIAMSPORT POLICE PENSION FUND  
39204100910100  SOUTH WILLIAMSPORT BOR NON-UNIF EMP PENSION PLAN        
39204101010000  WILLIAMSPORT CITY NON-UNIF EMP PENSION PLAN     
39204101010100  WILLIAMSPORT CITY POLICE PENSION PLAN   
39204101010200  WILLIAMSPORT CITY FIREMENS PENSION PLAN 
39204200110000  BRADFORD FIREMENS PENSION FUND  
39204200110100  BRADFORD POLICE PENSION FUND    
39204200110200  BRADFORD CITY NON-UNIF EMP PENSION PLAN 
39204200310000  KANE BOR POLICE PENSION PLAN    
39204200310100  KANE BOR NON-UNIF EMP PENSION PLAN      
39204200610000  PORT ALLEGANY BOR POLICE PENSION PLAN   
39204200610100  PORT ALLEGANY BOR NON-UNIF EMP PENSION PLAN     
39204300210000  FARRELL POLICE PENSION SYSTEM   
39204300210100  FARRELL FIREMENS PENSION FUND   
39204300510000  GROVE CITY BOR NON-UNIF EMP DEF BEN PENSION PLAN        
39204301110000  SHARON POLICE PENSION FUND      
39204301110100  SHARON FIRE PENSION FUND        
39204301210100  BOROUGH OF SHARPSVILLE POLICE PENSION PLAN      
39204340110000  HERMITAGE CITY POLICE PENSION PLAN      
39204400310000  BOROUGH OF LEWISTOWN POLICE PENSION FUND        
39204500210000  STROUD AREA REGIONAL POLICE PENSION FUND        
39204600110000  AMBLER BOR NON-UNIF EMP PENSION PLAN    
39204600110100  AMBLER BOR POLICE PENSION PLAN  
39204600210100  BRIDGEPORT BOR POLICE PENSION PLAN      
39204600310000  BRYN ATHYN BOR POLICE PENSION PLAN      
39204600410000  COLLEGEVILLE BOR POLICE PENSION PLAN    
39204600510000  CONSHOHOCKEN BOR FIREMENS PENSION PLAN  
39204600510100  CONSHOHOCKEN BOR POLICE PENSION PLAN    
39204601010000  JENKINTOWN BOR NON-UNIF EMP PENSION PLAN        
39204601010100  JENKINTOWN BOR POLICE PENSION PLAN      
39204601110000  LANSDALE BOR POLICE PENSION PLAN        
39204601210000  NARBERTH BOR POLICE PENSION PLAN        
39204601310000  NORRISTOWN POLICE PENSION FUND  
39204601310100  NORRISTOWN BOR FIREMENS PENSION PLAN    
39204601410000  NORTH WALES BOR POLICE PENSION PLAN     
39204601610000  POTTSTOWN BOR POLICE PENSION PLAN       
39204601810000  BOUROUGH OF ROCKLEDGE POLICE PENSION FUND       
39204601910000  ROYERSFORD POLICE PENSION FUND  
39204602010000  SCHWENKSVILLE BOR PENSION PLAN  
39204800110000  BANGOR BOR POLICE PENSION PLAN  
39204800310000  BETHLEHEM POLICE PENSION FUND ASSOC     
39204800310100  OFFICERS AND EMPL PENSION FUND  
39204800310200  BETHLEHEM FIREMENS PENSION FUND 
39204800610000  EASTON CITY POLICE PENSION PLAN 
39204800910000  BOROUGH OF HELLERTOWN POLICE EMPLOYEES  
39204801010000  NAZARETH POLICE PENSION FUND    
39204801110000  NORTHAMPTON BOR POLICE PENSION PLAN     
39204801110100  NORTHAMPTON BOR NON-UNIF EMP PENSION PLAN       
39204801310000  PEN ARGYL BOR POLICE PENSION PLAN       
39204802010000  WILSON BOR FIREMENS PENSION PLAN        
39204802110000  WIND GAP POLICE PENSION FUND    
39204900210000  KULPMONT BOR POLICE PENSION PLAN        
39204900510000  MILTON BOR NON-UNIF EMP DEF BEN PENSION PLAN    
39204900510100  MILTON BOR POLICE PENSION PLAN  
39204900610000  MT CARMEL BOR POLICE PENSION PLAN       
39204900810000  RIVERSIDE BOR NON-UNIF EMP PENSION PLAN 
39204900810100  RIVERSIDE BOR POLICE PENSION PLAN       
39204900910000  SHAMOKIN POLICE PENSION FUND    
39204900910100  CITY OF SHAMOKIN PENSION PLAN   
39204900910200  SHAMOKIN CITY NON-UNIF EMP PENSION PLAN 
39205000610100  MARYSVILLE BOR POLICE PENSION PLAN      
39205100110000  MUNICIPAL RETIREMENT SYSTEM     
39205200110000  MATAMORAS POLICE PENSION FUND   
39205200210000  MILFORD BOR NON-UNIF EMP PENSION PLAN   
39205200210100  MILFORD BOR POLICE PENSION PLAN 
39205300210000  COUDERSPORT BOR POLICE PENSION PLAN     
39205300210100  COUDERSPORT BOR NON-UNIF EMP PENSION PLAN       
39205300310100  GALETON BOR POLICE PENSION PLAN 
39205400110000  ASHLAND BOR POLICE PENSION PLAN 
39205400310000  COALDALE BOR POLICE PENSION PLAN        
39205400410000  CRESSONA BOR POLICE PENSION PLAN        
39205400610000  FRACKVILLE BOR POLICE PENSION PLAN      
39205401110000  MCADOO BOR POLICE PENSION PLAN  
39205401510000  MINERSVILLE POLICE RETIREMENT FUND      
39205402410000  CITY EMPLOYEE PENSION FUND      
39205402410100  CITY OF POTTSVILLE POLICE PENSION FUND  
39205402610000  ST CLAIR BOR POLICE PENSION PLAN        
39205402710000  SCHUYLKILL HAVEN POLICE PENSION PLAN    
39205402810000  SHENANDOAH POLICE PENSION FUND  
39205402910000  TAMAQUA BOROUGH EMPLOYEES PENSION FUND  
39205402910100  TAMAQUA BOROUGH POLICE PENSION FUND     
39205600910000  HOOVERSVILLE BOR POLICE PENSION PLAN    
39205600910100  HOOVERSVILLE BOR NON-UNIF EMP PENSION PLAN      
39205601110000  MEYERSDALE BOR POLICE PENSION PLAN      
39205601810000  SOMERSET BOR NON-UNIF EMP PENSION PLAN  
39205601810100  SOMERSET BOR POLICE PENSION PLAN        
39205680310000  SEVEN SPRINGS BOR POLICE PENSION PLAN   
39205800810000  MONTROSE POLICE PENSION FUND    
39205801110000  SUSQUEHANNA DEPOT BOR PENSION PLAN      
39205900910000  WELLSBORO BOROUGH POLICE PENSION PLAN   
39205900910100  WELLSBORO BOROUGH NONUNIFORM EMPLOYEE DEF BENEFIT PENSION PLAN  
39206000210000  LEWISBURG BOR POLICE PENSION PLAN       
39206000210100  LEWISBURG BOR NON-UNIF EMP PENSION PLAN 
39206000310000  MIFFLINBURG BOR NON-UNIF EMP PENSION PLAN       
39206000310100  MIFFLINBURG BOR POLICE PENSION PLAN     
39206100410000  FRANKLIN POLICE PENSION FUND    
39206100410100  FRANKLIN FIREMENS PENSION FUND  
39206100410200  FRANKLIN CITY NON-UNIF EMP PENSION PLAN 
39206100510000  OIL CITY FIREMENS PENSION FUND  
39206100510100  CITY EMPLOYEES PENSION FUND     
39206100510200  OIL CITY POLICE PENSION FUND    
39206180210000  SUGARCREEK BOR NON-UNIF EMPLOYEES PENSION PLAN #1       
39206180210100  SUGARCREEK BOR NON-UNIF EMPLOYEES PENSION PLAN #2       
39206180210200  SUGARCREEK BOR POLICE PENSION PLAN      
39206200510000  EMPLOYEES PENSION PLAN CITY OF WARREN   
39206200510100  WARREN POLICE PENSION FUND CITY OF WARREN       
39206200510200  WARREN CITY FIREMENS PENSION PLAN       
39206200610000  YOUNGSVILLE POLICE PENSION FUND 
39206300410000  BURGETTSTOWN BOR POLICE PENSION PLAN    
39206300410100  BURGETTSTOWN BOR NON-UNIF EMP PENSION PLAN      
39206300610000  CANONSBURG BOR NON-UNIF EMP PENSION PLAN        
39206300610100  CANONSBURG BOR POLICE PENSION PLAN      
39206300710000  CENTERVILLE BOR POLICE PENSION PLAN     
39206300810000  CHARLEROI POLICE PENSION FUND   
39206301310000  DONORA BOR POLICE PENSION PLAN  
39206302410000  MONONGAHELA CITY POLICE PENSION PLAN    
39206303110000  OFFICER AND EMPLOYEE RETIREMENT FUND    
39206303110100  WASHINGTON POLICE PENSION FUND  
39206303110200  WASHINGTON CITY FIREMENS PENSION PLAN   
39206400310000  BOROUGH POLICE PENSION FUND     
39206500210000  ARNOLD POLICE PENSION FUND      
39206500210100  OFFICER AND EMPLOYEE RETIREMENT FUND    
39206501010000  GREENSBURG POLICE RETIREMENT FUND       
39206501310000  IRWIN POLICE PENSION FUND       
39206501310100  IRWIN BOR NON-UNIF EMP PENSION PLAN     
39206501410000  JEANNETTE CITY FIREMENS PENSION PLAN    
39206501410100  JEANNETTE CITY POLICE PENSION PLAN      
39206501510000  LATROBE CITY POLICE PENSION PLAN        
39206501910000  MONESSEN CITY FIREMENS PENSION PLAN     
39206501910100  MONESSEN CITY POLICE PENSION PLAN       
39206502310000  NEW KENSINGTON POLICE PENSION FUND      
39206503510000  TRAFFORD POLICE PENSION FUND    
39206503610000  VANDERGRIFT POLICE PENSION FUND 
39206503810000  WEST NEWTON POLICE PENSION FUND 
39206550110000  LOWER BURRELL CITY POLICE PENSION PLAN  
39206590210000  MURRYSVILLE BOR POLICE PENSION PLAN     
39206590210100  MURRYSVILLE BOR NON-UNIF EMP PENSION PLAN       
39206600510000  TUNKHANNOCK BOR POLICE PENSION PLAN     
39206700410000  DILLSBURG BOR NON-UNIF EMP PENSION PLAN 
39206701310000  HANOVER POLICE PENSION FUND     
39206701310100  HANOVER FIRE PENSION FUND       
